"id","class_id","preferred_label"
"\N","http://edamontology.org/data_2726","Inhibitor annotation"
"\N","http://edamontology.org/data_2727","Promoter ID"
"\N","http://edamontology.org/data_2728","EST accession"
"\N","http://edamontology.org/data_2729","COGEME EST ID"
"\N","http://edamontology.org/data_2730","COGEME unisequence ID"
"\N","http://edamontology.org/data_2731","Protein family ID (GeneFarm)"
"\N","http://edamontology.org/data_2732","Family name"
"\N","http://edamontology.org/data_2733","Genus name (virus)"
"\N","http://edamontology.org/data_2734","Family name (virus)"
"\N","http://edamontology.org/data_2735","Database name (SwissRegulon)"
"\N","http://edamontology.org/data_2736","Sequence feature ID (SwissRegulon)"
"\N","http://edamontology.org/data_2737","FIG ID"
"\N","http://edamontology.org/data_2738","Gene ID (Xenbase)"
"\N","http://edamontology.org/data_2739","Gene ID (Genolist)"
"\N","http://edamontology.org/data_2740","Gene name (Genolist)"
"\N","http://edamontology.org/data_2741","ABS ID"
"\N","http://edamontology.org/data_2742","AraC-XylS ID"
"\N","http://edamontology.org/data_2743","Gene name (HUGO)"
"\N","http://edamontology.org/data_2744","Locus ID (PseudoCAP)"
"\N","http://edamontology.org/data_2745","Locus ID (UTR)"
"\N","http://edamontology.org/data_2746","MonosaccharideDB ID"
"\N","http://edamontology.org/data_2747","Database name (CMD)"
"\N","http://edamontology.org/data_2748","Database name (Osteogenesis)"
"\N","http://edamontology.org/data_2749","Genome identifier"
"\N","http://edamontology.org/data_2751","GenomeReviews ID"
"\N","http://edamontology.org/data_2752","GlycoMap ID"
"\N","http://edamontology.org/data_2753","Carbohydrate conformational map"
"\N","http://edamontology.org/data_2755","Transcription factor name"
"\N","http://edamontology.org/data_2756","TCID"
"\N","http://edamontology.org/data_2757","Pfam domain name"
"\N","http://edamontology.org/data_2758","Pfam clan ID"
"\N","http://edamontology.org/data_2759","Gene ID (VectorBase)"
"\N","http://edamontology.org/data_2761","UTRSite ID"
"\N","http://edamontology.org/data_2762","Sequence signature report"
"\N","http://edamontology.org/data_2763","Locus annotation"
"\N","http://edamontology.org/data_2764","Protein name (UniProt)"
"\N","http://edamontology.org/data_2765","Term ID list"
"\N","http://edamontology.org/data_2766","HAMAP ID"
"\N","http://edamontology.org/data_2767","Identifier with metadata"
"\N","http://edamontology.org/data_2768","Gene symbol annotation"
"\N","http://edamontology.org/data_2769","Transcript ID"
"\N","http://edamontology.org/data_2770","HIT ID"
"\N","http://edamontology.org/data_2771","HIX ID"
"\N","http://edamontology.org/data_2772","HPA antibody id"
"\N","http://edamontology.org/data_2773","IMGT/HLA ID"
"\N","http://edamontology.org/data_2774","Gene ID (JCVI)"
"\N","http://edamontology.org/data_2775","Kinase name"
"\N","http://edamontology.org/data_2776","ConsensusPathDB entity ID"
"\N","http://edamontology.org/data_2777","ConsensusPathDB entity name"
"\N","http://edamontology.org/data_2778","CCAP strain number"
"\N","http://edamontology.org/data_2779","Stock number"
"\N","http://edamontology.org/data_2780","Stock number (TAIR)"
"\N","http://edamontology.org/data_2781","REDIdb ID"
"\N","http://edamontology.org/data_2782","SMART domain name"
"\N","http://edamontology.org/data_2783","Protein family ID (PANTHER)"
"\N","http://edamontology.org/data_2784","RNAVirusDB ID"
"\N","http://edamontology.org/data_2785","Virus ID"
"\N","http://edamontology.org/data_2786","NCBI Genome Project ID"
"\N","http://edamontology.org/data_2787","NCBI genome accession"
"\N","http://edamontology.org/data_2788","Sequence profile data"
"\N","http://edamontology.org/data_2789","Protein ID (TopDB)"
"\N","http://edamontology.org/data_2790","Gel ID"
"\N","http://edamontology.org/data_2791","Reference map name (SWISS-2DPAGE)"
"\N","http://edamontology.org/data_2792","Protein ID (PeroxiBase)"
"\N","http://edamontology.org/data_2793","SISYPHUS ID"
"\N","http://edamontology.org/data_2794","ORF ID"
"\N","http://edamontology.org/data_2795","ORF identifier"
"\N","http://edamontology.org/data_2796","Linucs ID"
"\N","http://edamontology.org/data_2797","Protein ID (LGICdb)"
"\N","http://edamontology.org/data_2798","MaizeDB ID"
"\N","http://edamontology.org/data_2799","Gene ID (MfunGD)"
"\N","http://edamontology.org/data_2800","Orpha number"
"\N","http://edamontology.org/data_2802","Protein ID (EcID)"
"\N","http://edamontology.org/data_2803","Clone ID (RefSeq)"
"\N","http://edamontology.org/data_2804","Protein ID (ConoServer)"
"\N","http://edamontology.org/data_2805","GeneSNP ID"
"\N","http://edamontology.org/data_2812","Lipid identifier"
"\N","http://edamontology.org/data_2831","Databank"
"\N","http://edamontology.org/data_2832","Web portal"
"\N","http://edamontology.org/data_2835","Gene ID (VBASE2)"
"\N","http://edamontology.org/data_2836","DPVweb ID"
"\N","http://edamontology.org/data_2837","Pathway ID (BioSystems)"
"\N","http://edamontology.org/data_2838","Experimental data (proteomics)"
"\N","http://edamontology.org/data_2849","Abstract"
"\N","http://edamontology.org/data_2850","Lipid structure"
"\N","http://edamontology.org/data_2851","Drug structure"
"\N","http://edamontology.org/data_2852","Toxin structure"
"\N","http://edamontology.org/data_2854","Position-specific scoring matrix"
"\N","http://edamontology.org/data_2855","Distance matrix"
"\N","http://edamontology.org/data_2856","Structural distance matrix"
"\N","http://edamontology.org/data_2857","Article metadata"
"\N","http://edamontology.org/data_2858","Ontology concept"
"\N","http://edamontology.org/data_2865","Codon usage bias"
"\N","http://edamontology.org/data_2866","Northern blot report"
"\N","http://edamontology.org/data_2870","Radiation hybrid map"
"\N","http://edamontology.org/data_2872","ID list"
"\N","http://edamontology.org/data_2873","Phylogenetic gene frequencies data"
"\N","http://edamontology.org/data_2874","Sequence set (polymorphic)"
"\N","http://edamontology.org/data_2875","DRCAT resource"
"\N","http://edamontology.org/data_2877","Protein complex"
"\N","http://edamontology.org/data_2878","Protein structural motif"
"\N","http://edamontology.org/data_2879","Lipid report"
"\N","http://edamontology.org/data_2880","Secondary structure image"
"\N","http://edamontology.org/data_2881","Secondary structure report"
"\N","http://edamontology.org/data_2882","DNA features"
"\N","http://edamontology.org/data_2883","RNA features report"
"\N","http://edamontology.org/data_2884","Plot"
"\N","http://edamontology.org/data_2886","Protein sequence record"
"\N","http://edamontology.org/data_2887","Nucleic acid sequence record"
"\N","http://edamontology.org/data_2888","Protein sequence record (full)"
"\N","http://edamontology.org/data_2889","Nucleic acid sequence record (full)"
"\N","http://edamontology.org/data_2891","Biological model accession"
"\N","http://edamontology.org/data_2892","Cell type name"
"\N","http://edamontology.org/data_2893","Cell type accession"
"\N","http://edamontology.org/data_2894","Compound accession"
"\N","http://edamontology.org/data_2895","Drug accession"
"\N","http://edamontology.org/data_2896","Toxin name"
"\N","http://edamontology.org/data_2897","Toxin accession"
"\N","http://edamontology.org/data_2898","Monosaccharide accession"
"\N","http://edamontology.org/data_2899","Drug name"
"\N","http://edamontology.org/data_2900","Carbohydrate accession"
"\N","http://edamontology.org/data_2901","Molecule accession"
"\N","http://edamontology.org/data_2902","Data resource definition accession"
"\N","http://edamontology.org/data_2903","Genome accession"
"\N","http://edamontology.org/data_2904","Map accession"
"\N","http://edamontology.org/data_2905","Lipid accession"
"\N","http://edamontology.org/data_2906","Peptide ID"
"\N","http://edamontology.org/data_2907","Protein accession"
"\N","http://edamontology.org/data_2908","Organism accession"
"\N","http://edamontology.org/data_2909","Organism name"
"\N","http://edamontology.org/data_2910","Protein family accession"
"\N","http://edamontology.org/data_2911","Transcription factor accession"
"\N","http://edamontology.org/data_2912","Strain accession"
"\N","http://edamontology.org/data_2913","Virus identifier"
"\N","http://edamontology.org/data_2914","Sequence features metadata"
"\N","http://edamontology.org/data_2915","Gramene identifier"
"\N","http://edamontology.org/data_2916","DDBJ accession"
"\N","http://edamontology.org/data_2917","ConsensusPathDB identifier"
"\N","http://edamontology.org/data_2925","Sequence data"
"\N","http://edamontology.org/data_2927","Codon usage"
"\N","http://edamontology.org/data_2954","Article report"
"\N","http://edamontology.org/data_2955","Sequence report"
"\N","http://edamontology.org/data_2956","Protein secondary structure"
"\N","http://edamontology.org/data_2957","Hopp and Woods plot"
"\N","http://edamontology.org/data_2958","Nucleic acid melting curve"
"\N","http://edamontology.org/data_2959","Nucleic acid probability profile"
"\N","http://edamontology.org/data_2960","Nucleic acid temperature profile"
"\N","http://edamontology.org/data_2961","Gene regulatory network report"
"\N","http://edamontology.org/data_2965","2D PAGE gel report"
"\N","http://edamontology.org/data_2966","Oligonucleotide probe sets annotation"
"\N","http://edamontology.org/data_2967","Microarray image"
"\N","http://edamontology.org/data_2968","Image"
"\N","http://edamontology.org/data_2969","Sequence image"
"\N","http://edamontology.org/data_2970","Protein hydropathy data"
"\N","http://edamontology.org/data_2971","Workflow data"
"\N","http://edamontology.org/data_2972","Workflow"
"\N","http://edamontology.org/data_2973","Secondary structure data"
"\N","http://edamontology.org/data_2974","Protein sequence (raw)"
"\N","http://edamontology.org/data_2975","Nucleic acid sequence (raw)"
"\N","http://edamontology.org/data_2976","Protein sequence"
"\N","http://edamontology.org/data_2977","Nucleic acid sequence"
"\N","http://edamontology.org/data_2978","Reaction data"
"\N","http://edamontology.org/data_2979","Peptide property"
"\N","http://edamontology.org/data_2980","Protein classification"
"\N","http://edamontology.org/data_2981","Sequence motif data"
"\N","http://edamontology.org/data_2982","Sequence profile data"
"\N","http://edamontology.org/data_2983","Pathway or network data"
"\N","http://edamontology.org/data_2984","Pathway or network report"
"\N","http://edamontology.org/data_2985","Nucleic acid thermodynamic data"
"\N","http://edamontology.org/data_2986","Nucleic acid classification"
"\N","http://edamontology.org/data_2987","Classification report"
"\N","http://edamontology.org/data_2989","Protein features report (key folding sites)"
"\N","http://edamontology.org/data_2991","Protein geometry data"
"\N","http://edamontology.org/data_2992","Protein structure image"
"\N","http://edamontology.org/data_2994","Phylogenetic character weights"
"\N","http://edamontology.org/data_3002","Annotation track"
"\N","http://edamontology.org/data_3021","UniProt accession"
"\N","http://edamontology.org/data_3022","NCBI genetic code ID"
"\N","http://edamontology.org/data_3025","Ontology concept identifier"
"\N","http://edamontology.org/data_3026","GO concept name (biological process)"
"\N","http://edamontology.org/data_3027","GO concept name (molecular function)"
"\N","http://edamontology.org/data_3028","Taxonomy"
"\N","http://edamontology.org/data_3029","Protein ID (EMBL/GenBank/DDBJ)"
"\N","http://edamontology.org/data_3031","Core data"
"\N","http://edamontology.org/data_3034","Sequence feature identifier"
"\N","http://edamontology.org/data_3035","Structure identifier"
"\N","http://edamontology.org/data_3036","Matrix identifier"
"\N","http://edamontology.org/data_3085","Protein sequence composition"
"\N","http://edamontology.org/data_3086","Nucleic acid sequence composition (report)"
"\N","http://edamontology.org/data_3101","Protein domain classification node"
"\N","http://edamontology.org/data_3102","CAS number"
"\N","http://edamontology.org/data_3103","ATC code"
"\N","http://edamontology.org/data_3104","UNII"
"\N","http://edamontology.org/data_3105","Geotemporal metadata"
"\N","http://edamontology.org/data_3106","System metadata"
"\N","http://edamontology.org/data_3107","Sequence feature name"
"\N","http://edamontology.org/data_3108","Experimental measurement"
"\N","http://edamontology.org/data_3110","Raw microarray data"
"\N","http://edamontology.org/data_3111","Processed microarray data"
"\N","http://edamontology.org/data_3112","Gene expression matrix"
"\N","http://edamontology.org/data_3113","Sample annotation"
"\N","http://edamontology.org/data_3115","Microarray metadata"
"\N","http://edamontology.org/data_3116","Microarray protocol annotation"
"\N","http://edamontology.org/data_3117","Microarray hybridisation data"
"\N","http://edamontology.org/data_3119","Sequence features (compositionally-biased regions)"
"\N","http://edamontology.org/data_3122","Nucleic acid features (difference and change)"
"\N","http://edamontology.org/data_3128","Nucleic acid structure report"
"\N","http://edamontology.org/data_3129","Protein features report (repeats)"
"\N","http://edamontology.org/data_3130","Sequence motif matches (protein)"
"\N","http://edamontology.org/data_3131","Sequence motif matches (nucleic acid)"
"\N","http://edamontology.org/data_3132","Nucleic acid features (d-loop)"
"\N","http://edamontology.org/data_3133","Nucleic acid features (stem loop)"
"\N","http://edamontology.org/data_3134","Gene transcript report"
"\N","http://edamontology.org/data_3137","Non-coding RNA"
"\N","http://edamontology.org/data_3138","Transcriptional features (report)"
"\N","http://edamontology.org/data_3140","Nucleic acid features (immunoglobulin gene structure)"
"\N","http://edamontology.org/data_3141","SCOP class"
"\N","http://edamontology.org/data_3142","SCOP fold"
"\N","http://edamontology.org/data_3143","SCOP superfamily"
"\N","http://edamontology.org/data_3144","SCOP family"
"\N","http://edamontology.org/data_3145","SCOP protein"
"\N","http://edamontology.org/data_3146","SCOP species"
"\N","http://edamontology.org/data_3147","Mass spectrometry experiment"
"\N","http://edamontology.org/data_3148","Gene family report"
"\N","http://edamontology.org/data_3153","Protein image"
"\N","http://edamontology.org/data_3154","Protein alignment"
"\N","http://edamontology.org/data_3165","NGS experiment"
"\N","http://edamontology.org/data_3181","Sequence assembly report"
"\N","http://edamontology.org/data_3210","Genome index"
"\N","http://edamontology.org/data_3231","GWAS report"
"\N","http://edamontology.org/data_3236","Cytoband position"
